NACE Code,Region,Period,Age_class,Seniority_class,Qty_Z0_Days,Qty_Z1_Days,Qty_Z2_Days,Qty_Z3_Days,Qty_P0_Days,Qty_P1_Days,Qty_P2_Days,Qty_P3_Days,Qty_A1_Days,Qty_A2_Days
18120,Région Flamande,01/08/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
18120,Région Flamande,01/09/2016,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
18120,Région Flamande,01/09/2016,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
18120,Région Flamande,01/09/2017,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
18120,Région Flamande,01/09/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
18120,Région Flamande,01/09/2017,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
18120,Région Flamande,01/09/2017,40-50,>6_years,8,8,0,0,0,0,0,0,0,0
18120,Région Flamande,01/09/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
18120,Région Flamande,01/10/2016,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
18120,Région Flamande,01/10/2016,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
18120,Région Flamande,01/10/2017,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
18120,Région Flamande,01/10/2017,30-40,>6_years,10,10,0,0,0,0,0,0,0,0
18120,Région Flamande,01/10/2017,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
18120,Région Flamande,01/10/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
18120,Région Flamande,01/10/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
18120,Région Flamande,01/11/2016,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
18120,Région Flamande,01/11/2016,30-40,>6_years,7,7,0,0,0,0,0,0,0,0
18120,Région Flamande,01/11/2017,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
18120,Région Flamande,01/11/2017,30-40,<6_years,18,18,0,0,0,0,0,0,0,0
18120,Région Flamande,01/11/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
18120,Région Flamande,01/11/2017,40-50,<6_years,0,0,0,0,0,0,0,0,1,0
18120,Région Flamande,01/11/2017,40-50,>6_years,3,3,0,0,0,0,0,0,0,0
18120,Région Flamande,01/11/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
18120,Région Flamande,01/12/2016,30-40,>6_years,15,15,2,0,0,0,0,0,0,0
18120,Région Flamande,01/12/2017,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
18120,Région Flamande,01/12/2017,30-40,<6_years,3,3,18,0,0,0,0,0,0,0
18120,Région Flamande,01/12/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
18120,Région Flamande,01/12/2017,40-50,<6_years,0,0,0,0,0,0,0,0,16,0
18120,Région Flamande,01/12/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
18120,Région Flamande,01/12/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
18120,Unknown,01/01/2016,Unknown,Unknown,0,2,21,0,0,0,0,0,0,21
18120,Unknown,01/01/2017,Unknown,Unknown,36,36,22,0,0,0,0,0,0,0
18120,Unknown,01/01/2018,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0
18120,Unknown,01/02/2016,Unknown,Unknown,12,15,21,0,0,0,0,0,0,0
18120,Unknown,01/02/2017,Unknown,Unknown,40,40,43,0,0,0,0,0,12,0
18120,Unknown,01/02/2018,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0
18120,Unknown,01/03/2016,Unknown,Unknown,36,36,40,0,0,0,0,0,0,0
18120,Unknown,01/03/2017,Unknown,Unknown,2,2,29,17,0,0,0,0,0,0
18120,Unknown,01/03/2018,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0
18120,Unknown,01/04/2016,Unknown,Unknown,9,9,58,0,0,0,0,0,0,0
18120,Unknown,01/04/2017,Unknown,Unknown,16,16,20,20,0,0,0,0,0,0
18120,Unknown,01/05/2016,Unknown,Unknown,0,0,66,0,0,0,0,0,0,0
18120,Unknown,01/05/2017,Unknown,Unknown,10,10,23,23,0,0,0,0,9,0
18120,Unknown,01/06/2016,Unknown,Unknown,10,10,44,0,0,0,0,0,0,0
18120,Unknown,01/06/2017,Unknown,Unknown,17,17,2,22,0,0,0,0,11,10
18120,Unknown,01/07/2016,Unknown,Unknown,8,8,42,0,0,0,0,0,0,0
18120,Unknown,01/07/2017,Unknown,Unknown,10,10,0,21,0,0,0,0,0,20
18120,Unknown,01/08/2016,Unknown,Unknown,2,2,43,0,0,0,0,0,0,0
18120,Unknown,01/08/2017,Unknown,Unknown,2,2,0,23,0,0,0,0,0,0
18120,Unknown,01/09/2016,Unknown,Unknown,4,4,22,0,0,0,0,0,13,0
18120,Unknown,01/09/2017,Unknown,Unknown,0,0,0,21,0,0,0,0,0,0
18120,Unknown,01/10/2016,Unknown,Unknown,0,0,21,0,0,0,0,0,9,1
18120,Unknown,01/10/2017,Unknown,Unknown,12,12,0,22,0,0,0,0,0,0
18120,Unknown,01/11/2016,Unknown,Unknown,4,4,22,0,0,0,0,0,0,0
18120,Unknown,01/11/2017,Unknown,Unknown,3,3,0,22,0,0,0,0,0,0
18120,Unknown,01/12/2016,Unknown,Unknown,5,5,22,0,0,0,0,0,0,0
18120,Unknown,01/12/2017,Unknown,Unknown,5,5,0,21,0,0,0,0,0,0
20520,Région Flamande,01/01/2018,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
20520,Région Flamande,01/01/2018,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
20520,Région Flamande,01/01/2018,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
20520,Région Flamande,01/01/2018,50+,<6_years,0,0,0,0,0,0,0,0,0,0
20520,Région Flamande,01/02/2018,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
20520,Région Flamande,01/02/2018,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
20520,Région Flamande,01/02/2018,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
20520,Région Flamande,01/02/2018,50+,<6_years,0,0,0,0,0,0,0,0,0,0
20520,Région Flamande,01/03/2018,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
20520,Région Flamande,01/03/2018,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
20520,Région Flamande,01/03/2018,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
20520,Région Flamande,01/03/2018,50+,<6_years,0,0,0,0,0,0,0,0,0,0
20520,Région Flamande,01/07/2017,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
20520,Région Flamande,01/08/2017,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
20520,Région Flamande,01/09/2017,25-30,<6_years,3,3,0,0,0,0,0,0,0,0
20520,Région Flamande,01/10/2017,25-30,<6_years,1,1,0,0,0,0,0,0,0,0
20520,Région Flamande,01/10/2017,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
20520,Région Flamande,01/10/2017,50+,<6_years,0,0,0,0,0,0,0,0,0,0
20520,Région Flamande,01/11/2017,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
20520,Région Flamande,01/11/2017,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
20520,Région Flamande,01/11/2017,50+,<6_years,0,0,0,0,0,0,0,0,0,0
20520,Région Flamande,01/12/2017,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
20520,Région Flamande,01/12/2017,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
20520,Région Flamande,01/12/2017,50+,<6_years,0,4,0,0,0,0,0,0,0,0
20520,Unknown,01/01/2016,Unknown,Unknown,17,17,21,42,0,0,0,0,0,0
20520,Unknown,01/01/2017,Unknown,Unknown,10,10,0,66,0,0,0,0,0,0
20520,Unknown,01/01/2018,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0
20520,Unknown,01/02/2016,Unknown,Unknown,24,24,17,46,0,0,0,0,0,0
20520,Unknown,01/02/2017,Unknown,Unknown,6,6,0,60,0,0,0,0,0,0
20520,Unknown,01/02/2018,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0
20520,Unknown,01/03/2016,Unknown,Unknown,25,25,0,69,0,0,0,0,0,0
20520,Unknown,01/03/2017,Unknown,Unknown,30,30,0,60,0,0,0,0,0,0
20520,Unknown,01/03/2018,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0
20520,Unknown,01/04/2016,Unknown,Unknown,40,40,2,63,0,0,0,0,0,0
20520,Unknown,01/04/2017,Unknown,Unknown,20,20,1,40,0,0,0,0,0,0
20520,Unknown,01/05/2016,Unknown,Unknown,4,4,5,66,0,0,0,0,0,0
20520,Unknown,01/05/2017,Unknown,Unknown,14,14,0,46,0,0,0,0,0,0
20520,Unknown,01/06/2016,Unknown,Unknown,31,31,0,44,0,0,0,0,0,0
20520,Unknown,01/06/2017,Unknown,Unknown,7,7,0,44,0,0,0,0,0,0
20520,Unknown,01/07/2016,Unknown,Unknown,33,33,3,63,0,0,0,0,0,0
20520,Unknown,01/07/2017,Unknown,Unknown,0,0,0,42,0,0,0,0,0,0
20520,Unknown,01/08/2016,Unknown,Unknown,19,19,0,69,0,0,0,0,0,0
20520,Unknown,01/08/2017,Unknown,Unknown,1,1,0,46,0,0,0,0,0,0
20520,Unknown,01/09/2016,Unknown,Unknown,16,16,15,66,0,0,0,0,0,0
20520,Unknown,01/09/2017,Unknown,Unknown,6,6,0,42,0,0,0,0,0,0
20520,Unknown,01/10/2016,Unknown,Unknown,29,29,21,63,0,0,0,0,0,0
20520,Unknown,01/10/2017,Unknown,Unknown,26,26,0,44,0,0,0,0,0,0
20520,Unknown,01/11/2016,Unknown,Unknown,15,15,22,66,0,0,0,0,0,0
20520,Unknown,01/11/2017,Unknown,Unknown,14,14,12,44,0,0,0,0,4,0
20520,Unknown,01/12/2016,Unknown,Unknown,3,3,18,66,0,0,0,0,5,0
20520,Unknown,01/12/2017,Unknown,Unknown,12,12,19,42,0,0,0,0,0,0
22210,Région Flamande,01/01/2017,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/01/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/01/2017,40-50,>6_years,4,4,0,0,0,0,0,0,0,0
22210,Région Flamande,01/01/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/01/2018,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/01/2018,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/01/2018,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/01/2018,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/01/2018,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/01/2018,50+,<6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/01/2018,50+,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/02/2017,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/02/2017,30-40,>6_years,6,6,0,0,0,0,0,0,0,0
22210,Région Flamande,01/02/2017,40-50,>6_years,4,4,0,0,0,0,0,0,0,0
22210,Région Flamande,01/02/2017,50+,>6_years,2,2,0,0,0,0,0,0,0,0
22210,Région Flamande,01/02/2018,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/02/2018,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/02/2018,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/02/2018,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/02/2018,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/02/2018,50+,<6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/02/2018,50+,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/03/2017,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/03/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/03/2017,40-50,>6_years,2,2,0,0,0,0,0,0,0,0
22210,Région Flamande,01/03/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/03/2018,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/03/2018,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/03/2018,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/03/2018,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/03/2018,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/03/2018,50+,<6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/03/2018,50+,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/04/2016,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/04/2017,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/04/2017,30-40,>6_years,6,6,0,0,0,0,0,0,0,0
22210,Région Flamande,01/04/2017,40-50,>6_years,13,13,0,0,0,0,0,0,0,0
22210,Région Flamande,01/04/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/05/2016,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/05/2016,30-40,>6_years,1,1,0,0,0,0,0,0,0,0
22210,Région Flamande,01/05/2017,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/05/2017,30-40,>6_years,5,5,0,0,0,0,0,0,0,0
22210,Région Flamande,01/05/2017,40-50,>6_years,8,8,15,0,0,0,0,0,0,0
22210,Région Flamande,01/05/2017,50+,>6_years,8,8,0,0,0,0,0,0,0,0
22210,Région Flamande,01/06/2016,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/06/2016,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/06/2017,25-30,>6_years,1,1,0,0,0,0,0,0,0,0
22210,Région Flamande,01/06/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/06/2017,40-50,>6_years,1,1,22,0,0,0,0,0,0,0
22210,Région Flamande,01/06/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/07/2016,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/07/2016,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/07/2016,50+,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/07/2017,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/07/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/07/2017,40-50,>6_years,4,4,21,0,0,0,0,0,0,0
22210,Région Flamande,01/07/2017,50+,>6_years,1,4,0,0,0,0,0,0,0,0
22210,Région Flamande,01/08/2016,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/08/2016,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/08/2016,50+,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/08/2017,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/08/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/08/2017,40-50,>6_years,0,0,23,0,0,0,0,0,0,0
22210,Région Flamande,01/08/2017,50+,<6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/08/2017,50+,>6_years,8,8,0,0,0,0,0,0,0,0
22210,Région Flamande,01/09/2016,25-30,>6_years,4,4,0,0,0,0,0,0,0,0
22210,Région Flamande,01/09/2016,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/09/2016,50+,>6_years,1,1,0,0,0,0,0,0,0,0
22210,Région Flamande,01/09/2017,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/09/2017,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/09/2017,30-40,>6_years,2,2,0,0,0,0,0,0,0,0
22210,Région Flamande,01/09/2017,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/09/2017,40-50,>6_years,0,0,21,0,0,0,0,0,0,0
22210,Région Flamande,01/09/2017,50+,<6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/09/2017,50+,>6_years,2,2,0,0,0,0,0,0,0,0
22210,Région Flamande,01/10/2016,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/10/2016,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/10/2016,40-50,>6_years,1,1,0,0,0,0,0,0,0,0
22210,Région Flamande,01/10/2016,50+,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/10/2017,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/10/2017,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/10/2017,30-40,>6_years,5,5,0,0,0,0,0,0,0,0
22210,Région Flamande,01/10/2017,40-50,<6_years,2,3,4,0,0,0,0,0,0,0
22210,Région Flamande,01/10/2017,40-50,>6_years,2,2,18,0,0,0,0,0,0,0
22210,Région Flamande,01/10/2017,50+,<6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/10/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/11/2016,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/11/2016,30-40,>6_years,1,1,0,0,0,0,0,0,0,0
22210,Région Flamande,01/11/2016,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/11/2016,50+,>6_years,0,0,0,0,0,0,0,0,11,0
22210,Région Flamande,01/11/2017,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/11/2017,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/11/2017,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/11/2017,30-40,>6_years,1,1,0,0,0,0,0,0,0,0
22210,Région Flamande,01/11/2017,40-50,<6_years,3,7,18,0,0,0,0,0,4,0
22210,Région Flamande,01/11/2017,40-50,>6_years,3,3,0,0,0,0,0,0,0,0
22210,Région Flamande,01/11/2017,50+,<6_years,6,6,0,0,0,0,0,0,0,0
22210,Région Flamande,01/11/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/12/2016,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/12/2016,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/12/2016,40-50,>6_years,5,6,0,0,0,0,0,0,0,0
22210,Région Flamande,01/12/2016,50+,>6_years,0,0,0,0,0,0,0,0,11,1
22210,Région Flamande,01/12/2017,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/12/2017,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/12/2017,30-40,<6_years,2,2,0,0,0,0,0,0,0,0
22210,Région Flamande,01/12/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/12/2017,40-50,<6_years,0,0,21,0,0,0,0,0,0,0
22210,Région Flamande,01/12/2017,50+,<6_years,0,0,0,0,0,0,0,0,0,0
22210,Région Flamande,01/12/2017,50+,>6_years,2,2,0,0,0,0,0,0,0,0
22210,Unknown,01/01/2016,Unknown,Unknown,35,35,42,63,0,0,0,0,0,0
22210,Unknown,01/01/2017,Unknown,Unknown,69,69,46,68,0,0,0,0,2,0
22210,Unknown,01/01/2018,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0
22210,Unknown,01/02/2016,Unknown,Unknown,40,40,42,63,0,0,0,0,3,0
22210,Unknown,01/02/2017,Unknown,Unknown,86,86,46,60,0,0,0,0,0,0
22210,Unknown,01/02/2018,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0
22210,Unknown,01/03/2016,Unknown,Unknown,73,73,46,70,0,0,0,0,9,0
22210,Unknown,01/03/2017,Unknown,Unknown,64,64,97,69,0,0,0,0,0,0
22210,Unknown,01/03/2018,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0
22210,Unknown,01/04/2016,Unknown,Unknown,57,57,48,63,0,0,0,0,1,0
22210,Unknown,01/04/2017,Unknown,Unknown,53,53,85,71,0,0,0,0,0,0
22210,Unknown,01/05/2016,Unknown,Unknown,30,30,40,66,0,0,0,0,0,0
22210,Unknown,01/05/2017,Unknown,Unknown,63,63,78,93,0,0,0,0,0,0
22210,Unknown,01/06/2016,Unknown,Unknown,79,79,31,69,0,0,0,0,0,0
22210,Unknown,01/06/2017,Unknown,Unknown,37,37,88,83,0,0,0,0,0,0
22210,Unknown,01/07/2016,Unknown,Unknown,23,23,62,67,0,0,0,0,0,0
22210,Unknown,01/07/2017,Unknown,Unknown,18,18,75,80,0,0,0,0,0,0
22210,Unknown,01/08/2016,Unknown,Unknown,36,36,54,69,0,0,0,0,4,0
22210,Unknown,01/08/2017,Unknown,Unknown,13,13,92,88,0,0,0,0,0,0
22210,Unknown,01/09/2016,Unknown,Unknown,18,18,44,73,0,0,0,0,0,0
22210,Unknown,01/09/2017,Unknown,Unknown,50,50,76,79,0,0,0,0,0,0
22210,Unknown,01/10/2016,Unknown,Unknown,20,20,21,70,0,0,0,0,2,0
22210,Unknown,01/10/2017,Unknown,Unknown,46,46,89,84,0,0,0,0,0,0
22210,Unknown,01/11/2016,Unknown,Unknown,73,73,23,75,0,0,0,0,0,0
22210,Unknown,01/11/2017,Unknown,Unknown,19,19,88,84,0,0,0,0,9,0
22210,Unknown,01/12/2016,Unknown,Unknown,49,49,48,66,0,0,0,0,0,0
22210,Unknown,01/12/2017,Unknown,Unknown,14,14,66,92,0,0,0,0,6,0
25999,Région Flamande,01/01/2017,25-30,>6_years,13,14,0,0,0,0,0,0,0,0
25999,Région Flamande,01/01/2017,30-40,>6_years,30,30,0,0,0,0,0,0,0,0
25999,Région Flamande,01/01/2017,40-50,>6_years,11,12,0,0,0,0,0,0,0,0
25999,Région Flamande,01/01/2017,50+,>6_years,13,13,22,0,0,0,0,0,0,0
25999,Région Flamande,01/01/2018,20-25,<6_years,0,0,0,0,0,0,0,0,0,0
25999,Région Flamande,01/01/2018,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
25999,Région Flamande,01/01/2018,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
25999,Région Flamande,01/01/2018,30-40,<6_years,16,16,0,0,0,0,0,0,0,0
25999,Région Flamande,01/01/2018,30-40,>6_years,7,7,0,0,0,0,0,0,0,0
25999,Région Flamande,01/01/2018,40-50,<6_years,4,4,0,0,0,0,0,0,0,0
25999,Région Flamande,01/01/2018,40-50,>6_years,0,0,42,0,0,0,0,0,0,0
25999,Région Flamande,01/01/2018,50+,<6_years,0,0,0,0,0,0,0,0,0,0
25999,Région Flamande,01/01/2018,50+,>6_years,0,0,0,0,0,0,0,0,0,0
25999,Région Flamande,01/02/2017,25-30,>6_years,3,3,0,0,0,0,0,0,0,0
25999,Région Flamande,01/02/2017,30-40,>6_years,48,48,0,0,0,0,0,0,0,0
25999,Région Flamande,01/02/2017,40-50,>6_years,26,26,0,0,0,0,0,0,0,0
25999,Région Flamande,01/02/2017,50+,>6_years,30,30,28,0,0,0,0,0,0,0
25999,Région Flamande,01/02/2018,20-25,<6_years,0,0,0,0,0,0,0,0,0,0
25999,Région Flamande,01/02/2018,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
25999,Région Flamande,01/02/2018,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
25999,Région Flamande,01/02/2018,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
25999,Région Flamande,01/02/2018,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
25999,Région Flamande,01/02/2018,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
25999,Région Flamande,01/02/2018,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
25999,Région Flamande,01/02/2018,50+,<6_years,0,0,0,0,0,0,0,0,0,0
25999,Région Flamande,01/02/2018,50+,>6_years,0,0,0,0,0,0,0,0,0,0
25999,Région Flamande,01/03/2017,25-30,>6_years,4,4,0,0,0,0,0,0,0,0
25999,Région Flamande,01/03/2017,30-40,>6_years,22,22,0,0,0,0,0,0,0,0
25999,Région Flamande,01/03/2017,40-50,>6_years,20,20,0,0,0,0,0,0,0,0
25999,Région Flamande,01/03/2017,50+,>6_years,9,9,46,0,0,0,0,0,0,0
25999,Région Flamande,01/03/2018,20-25,<6_years,0,0,0,0,0,0,0,0,0,0
25999,Région Flamande,01/03/2018,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
25999,Région Flamande,01/03/2018,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
25999,Région Flamande,01/03/2018,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
25999,Région Flamande,01/03/2018,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
25999,Région Flamande,01/03/2018,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
25999,Région Flamande,01/03/2018,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
25999,Région Flamande,01/03/2018,50+,<6_years,0,0,0,0,0,0,0,0,0,0
25999,Région Flamande,01/03/2018,50+,>6_years,0,0,0,0,0,0,0,0,0,0
25999,Région Flamande,01/04/2016,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
25999,Région Flamande,01/04/2016,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
25999,Région Flamande,01/04/2016,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
25999,Région Flamande,01/04/2016,50+,>6_years,0,0,0,0,0,0,0,0,0,0
25999,Région Flamande,01/04/2017,25-30,>6_years,13,13,0,0,0,0,0,0,0,0
25999,Région Flamande,01/04/2017,30-40,>6_years,17,17,0,0,0,0,0,0,0,0
25999,Région Flamande,01/04/2017,40-50,>6_years,6,6,0,0,0,0,0,0,1,0
25999,Région Flamande,01/04/2017,50+,>6_years,3,10,40,0,0,0,0,0,0,0
25999,Région Flamande,01/05/2016,25-30,>6_years,0,0,0,0,0,0,0,0,5,0
25999,Région Flamande,01/05/2016,30-40,>6_years,0,0,0,0,0,0,0,0,2,0
25999,Région Flamande,01/05/2016,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
25999,Région Flamande,01/05/2016,50+,>6_years,0,0,0,0,0,0,0,0,0,0
25999,Région Flamande,01/05/2017,25-30,>6_years,13,13,0,0,0,0,0,0,5,0
25999,Région Flamande,01/05/2017,30-40,>6_years,37,37,0,0,0,0,0,0,0,0
25999,Région Flamande,01/05/2017,40-50,>6_years,31,31,0,0,0,0,0,0,3,0
25999,Région Flamande,01/05/2017,50+,>6_years,0,0,46,0,0,0,0,0,0,0
25999,Région Flamande,01/06/2016,25-30,>6_years,0,0,0,0,0,0,0,0,1,0
25999,Région Flamande,01/06/2016,30-40,>6_years,14,14,0,0,0,0,0,0,2,0
25999,Région Flamande,01/06/2016,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
25999,Région Flamande,01/06/2016,50+,>6_years,0,0,0,0,0,0,0,0,0,0
25999,Région Flamande,01/06/2017,25-30,>6_years,6,6,0,0,0,0,0,0,3,0
